6.451612903225806273e-01 -1.478494623655914053e-01 -7.526881720430107781e-02 -6.637717121588089519e-02 -8.271298593879239033e-03 -2.708850289495450675e-02 -2.067824648469809758e-03 -1.240694789081885855e-03 -1.654259718775847807e-02 -5.169561621174524613e-03 -4.135649296939619517e-04 -4.135649296939619517e-03 -4.135649296939619517e-04
-2.751131221719457232e-01 4.199095022624434459e-01 -1.312217194570135803e-01 -6.425339366515836481e-02 -2.714932126696832475e-03 -5.248868778280543074e-02 -2.714932126696832475e-03 -1.357466063348416324e-02 -2.805429864253393760e-02 -7.239819004524887178e-03 -0.000000000000000000e+00 -1.809954751131221794e-03 -9.049773755656108972e-04
-1.037455410225921471e-01 -1.200951248513674186e-01 6.492271105826397104e-01 -1.694411414982164091e-02 -1.189060642092746624e-03 -1.099881093935790692e-02 -3.269916765755053432e-03 -1.307966706302021373e-02 -3.775267538644470899e-02 -3.448275862068965469e-02 -1.783590963139120153e-03 -5.648038049940546680e-03 -1.783590963139120153e-03
-3.133333333333333526e-01 -1.799999999999999933e-01 -5.333333333333333676e-02 4.199999999999999845e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -1.333333333333333419e-02 -0.000000000000000000e+00 -1.333333333333333419e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -6.666666666666667095e-03 -0.000000000000000000e+00
-6.666666666666666297e-01 -3.333333333333333148e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-2.950819672131147486e-01 -2.459016393442622905e-01 -8.196721311475409222e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 1.967213114754098324e-01 -6.557377049180328210e-02 -1.639344262295082053e-02 -1.639344262295082053e-02 -4.918032786885245811e-02 -3.278688524590164105e-02 -0.000000000000000000e+00 -0.000000000000000000e+00
-3.333333333333333148e-01 -3.333333333333333148e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 3.333333333333333148e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -2.000000000000000111e-01 -2.000000000000000111e-01 -2.000000000000000111e-01 -0.000000000000000000e+00 -1.000000000000000056e-01 -1.000000000000000056e-01 2.000000000000000111e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-1.351351351351351426e-01 -2.972972972972973138e-01 -4.054054054054054279e-01 -5.405405405405405705e-02 -0.000000000000000000e+00 -2.702702702702702853e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 8.108108108108108558e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-5.769230769230769551e-02 -1.923076923076923184e-02 -4.038461538461538547e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -1.923076923076923184e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 4.423076923076922906e-01 -5.769230769230769551e-02 -0.000000000000000000e+00 -0.000000000000000000e+00
-6.666666666666666574e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -3.333333333333333287e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -6.666666666666666574e-02 7.333333333333332815e-01 -3.333333333333333287e-02 -6.666666666666666574e-02
-1.875000000000000000e-01 -1.875000000000000000e-01 -3.125000000000000000e-01 -6.250000000000000000e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -6.250000000000000000e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 1.875000000000000000e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -2.000000000000000111e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -2.000000000000000111e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -2.000000000000000111e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 4.000000000000000222e-01
