9.152191894127378324e-01 -3.184449958643507245e-02 -5.045492142266335550e-02 -2.274607113316790951e-03 -2.067824648469809758e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-1.502262443438913964e-01 7.113122171945701622e-01 -1.167420814479638025e-01 -2.081447963800904868e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -9.049773755656108972e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-3.567181926278240045e-02 -3.329369797859690894e-02 9.271700356718192149e-01 -5.945303210463733119e-04 -0.000000000000000000e+00 -1.783590963139120153e-03 -5.945303210463733119e-04 -0.000000000000000000e+00 -2.972651605231866560e-04 -5.945303210463733119e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-2.399999999999999911e-01 -2.266666666666666552e-01 -2.000000000000000042e-02 5.133333333333333082e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-3.333333333333333148e-01 -3.333333333333333148e-01 -3.333333333333333148e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-9.836065573770491621e-02 -0.000000000000000000e+00 -1.639344262295082053e-02 -1.639344262295082053e-02 -0.000000000000000000e+00 8.196721311475410054e-01 -1.639344262295082053e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -3.278688524590164105e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -8.000000000000000444e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -1.000000000000000056e-01 -0.000000000000000000e+00 1.000000000000000056e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-5.405405405405405705e-02 -1.891891891891891997e-01 -7.027027027027027417e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -2.702702702702702853e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 2.702702702702702853e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-7.692307692307692735e-02 -1.923076923076923184e-02 -2.500000000000000000e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -5.769230769230769551e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 5.961538461538461453e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000000e+00
